제목,지역,소분류,성별,내용
"초,중학생 학습지도 해주실 선생님을 모집합니다.",부산,동래구,공통,"* 대상 : 초등학교, 중학교 1학년* 과목 : 초등학생 ( 전과목) , 중학생 (영, 수)* 지도방법 : 1:2 멘토링으로 수업을 진행* 시간 : 초등학생 (15:00~18:00)          중학생 (18:00~20:30)* 특이사항 : 봉사활동 인증서 발급, 교육시간 이수가능  (vms에 신청을 하시고 핸드폰으로 문자나 연락을 주시면 감사하겠습니다.        -  많은 참여 부탁드립니다 -※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
서원노인복지관 인지지원프로그램 자원봉사자모집,전북,전주시,공통,"우리 서원노인복지관에서는 인지지원프로그램에 보조 진행을 위한 자원봉사자를 모집합니다.어르신들과 함께 즐겁게 수업해주실 분들을 기다립니다.제목 : 서원노인복지관 인지지원프로그램 자원봉사자 모집활동기간 : 2019.03.04~2019.05.30(연장 가능)활동요일 : 월, 화, 목 / 주3회(가능 여부에 따라 주1~3회 조정가능)활동시간 : 14:00~16:00(120분)활동장소 : 서원노인복지관(전주 완산구 따박골5길 36, 중화산동)활동내용 : 인지지원프로그램 진행 보조문의 : 서원노인복지관 교육사업팀(063-222-0033)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
자료입력 봉사자를 모집합니다.,서울,마포구,공통,미래직업협회에서 자료입력 봉사자를 모집합니다.자료수집 및 자료입력 지원업무를 해주시면 됩니다.봉사활동은 담당자 면담 후 참여가능합니다.활동기간 : 선정일 부터 ~ 2019년 12월 31일궁금한 사항은software@kfva.org로 문의주세요. ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
위기예방교육 자원봉사자 모집,경기,남양주시,공통,※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
<2019학년도 중도입국아동청소년 예비학교 레인보우스쿨 영어교육자원활동가>,대구,동구,공통,"안녕하세요:)대구이주여성인권센터에서는 중도입국 아동, 청소년들을 대상으로 한국어 교육은 물론 다양한 프로그램을 진행하는 레인보우스쿨을 운영하고 있습니다.아래는 레인보우스쿨 강사 모집 안내입니다. 관심 있으신 분들의 많은 참여를 부탁드립니다. <2019학년도 중도입국아동청소년예비학교 레인보우스쿨 영어 교육자원활동가 모집>영어 교육활동가를 모집합니다.신청방법은 메일접수입니다. 이력서 작성하셔서 메일(iju79@hanmail.net)로 접수해주시기 바랍니다.학생들의 영어수준 등등 궁금한 점이 있으시거나 시간 조정이 필요하시다면 053-243-2978로 연락해주시기 바랍니다. ※중도입국 아동·청소년이란?◈결혼이주자가 한국인 배우자와 재혼하여 본국의 자녀를 데려온 경우◈외국인부모의 본국에서 성장하다 아동·청소년기에 한국으로 입국한 경우◈외국인 부모와 함께 동반입국한 자녀의 경우◈학업을 목적으로 청소년기에 입국한 외국인 무연고 청소년의 경우◈오랜 외국생활로 인해 한국어와 한국생활 교육이 필요한 경우1) 대    상 : 영어 수업 가능자2) 일    시 : 02월 25일~12월 06일, 매주 월~금 15:00~18:00(시간 협의)3) 장    소 : 대구이주여성인권센터 5층 교육실4) 신청기간 : 2019.02.01~선발시까지5) 신청방법 :   fax, e-mail, 전화, 방문   (이력서 제출해주시고 연락 부탁드립니다!)   ☎ 053-243-2978/ fax: 053-944-2978/ iju79@hanmail.net/   ■ 주소: 대구시 동구 아양로 18, 주암빌딩 5층                              6) 수업내용: 영어7) 강사교육: 선발 후 개별교육※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
<2019학년도 중도입국아동청소년 예비학교 레인보우스쿨 예체능 교육자원활동가>,대구,동구,공통,"안녕하세요:)대구이주여성인권센터에서는 중도입국 아동, 청소년들을 대상으로 한국어 교육은 물론 다양한 프로그램을 진행하는 레인보우스쿨을 운영하고 있습니다.아래는 레인보우스쿨 강사 모집 안내입니다. 관심 있으신 분들의 많은 참여를 부탁드립니다. <2019학년도 중도입국아동청소년예비학교 레인보우스쿨 교육봉사자 모집>예체능(음악, 체육 등) 교육활동가를 모집합니다.신청방법은 메일접수입니다. 이력서 작성하셔서 메일(iju79@hanmail.net)로 접수해주시기 바랍니다.궁금한 점이 있으시거나 시간 조정이 필요하시다면 053-243-2978로 연락해주시기 바랍니다. ※중도입국 아동·청소년이란?◈결혼이주자가 한국인 배우자와 재혼하여 본국의 자녀를 데려온 경우◈외국인부모의 본국에서 성장하다 아동·청소년기에 한국으로 입국한 경우◈외국인 부모와 함께 동반입국한 자녀의 경우◈학업을 목적으로 청소년기에 입국한 외국인 무연고 청소년의 경우◈오랜 외국생활로 인해 한국어와 한국생활 교육이 필요한 경우1) 대    상 : 예체능(음악, 체육 등) 수업 가능자2) 일    시 : 02월 25일~12월 06일, 매주 월~금 15:00~18:00(시간 협의)3) 장    소 : 대구이주여성인권센터 5층 교육실4) 신청기간 : 2019.02.01~선발시까지5) 신청방법 :   fax, e-mail, 전화, 방문   (이력서 제출해주시고 연락 부탁드립니다!)   ☎ 053-243-2978/ fax: 053-944-2978/ iju79@hanmail.net/   ■ 주소: 대구시 동구 아양로 18, 주암빌딩 5층                              6) 수업내용: 예체능(음악, 체육)7) 강사교육: 선발 후 개별교육 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
유아성폭력예방인형극 중장년 단원 모집,울산,남구,공통,"**아이들의 올바른 성교육을 위한 굿네이버스 성폭력예방인형극 중장년 자원봉사자를 모집합니다.***울산양산경영자총협회를 통한 활동비도 지원하고있습니다. 많은 신청을 바라겠습니다.1. 활동명 : 유아 인형극2. 활동내용 : 울산지역 내 유아들을 대상으로 성폭력예방인형극 진행(사회, 인형 조작 등)3. 모집대상 : 중,장년(50대 이상)4. 활동기간 - 2~4월 : 인형극 스터디 - 5~6월, 8~11월 : 인형극 진행5. 활동장소 - 스터디 : 굿네이버스 사무실 - 인형극 활동 : 울산 지역 내 유치원(혹은 어린이집)6. 문의 : 굿네이버스 울산나눔인성교육센터 이정산 대리(052-716-1055)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
만수무강 장수사진 봉사 모집합니다,인천,서구,공통,"인천천사요양원에서 어르신 만수무강 ""장수사진"" 봉사자를 모집합니다.치매, 중풍, 노인성 질환 어르신 78명이 생활하시는 비영리 노인복지시설로서,입소 어르신들에게 만수를 기원하는 장수사진을 통해아름다운 모습을 남겨드리고자 하오니 적극 지원 부탁드립니다.봉사자 수, 봉사 일정은 협의후 조정가능합니다^^ ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
은혜병원 자원봉사자 모집,인천,서구,공통,"안녕하세요서천재단 내 은혜병원(정신건강병원 490병상)은 인천 및 수도권지역내의 정신건강문제를 책임지고 있는 정신전문병원으로 본원 의료사회사업실에서 자원봉사자를 모집합니다.본원 의료사회사업실은 집단활동치료, 일반집단치료, 정신재활치료, 심리치료극 등의 프로그램을 전문적으로 운영하고 있으며, 알코올치료센터의 치료프로그램을 담당하고 있습니다.정신건강사회복지에 관심이 있는 많은 분들의 참여 부탁드립니다.1. 모집대상- 자원봉사자0명2. 봉사요일- 월,화,수,금요일 09:20 - 10:00  월,수,목요일 13:40 - 15:20  월,화,수요일 14:40 - 16: 203. 봉사내용- 재활 프로그램 보조 진행- 미술, 음악, 무용, 에어로빅 등 재능봉사4. 봉사자격- 사회복지학과 전공자 및 사회복지 관련 수업 이수자- 6개월 이상 지속적인 봉사가 가능한 자5. 위치- 주소 : 인천 서구 심곡로 132번길 22- 오시는 길 : 인천지하철 2호선 '서구청역' 1번출구 도보 10분                 간선버스 1, 66 대동아파트 하차                 지선버스 592, 595 심곡 초등학교 하차 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[서초구치매안심센터] 정기봉사자모집,서울,서초구,공통,"[서초구치매안심센터에서 정기자원봉사자를 모집합니다]서초구치매안심센터는 서초구민을 대상으로 치매걱정없는 건강한 삶을 위하여 치매조기검진 및 치매인식개선 활동, 인지건강프로그램 등을 진행하는 곳입니다.치매예방문화 확산을 위하여 함께 해주실 봉사자 분들을 모집합니다!!* 봉사내용 : 인지건강프로그램 보조(기억키움학교, 우쿠렐레, 수공예 수업 등)                행사 및 캠페인, 행정업무 보조                치매조기검진 보조 등* 봉사일시 : 사전조율가능(월~금요일)* 간담회 필참(2시간 소요_진행시기:1월,3월,5월,7월,9월,11월)* 전문교육 필참(연 3회)* 교육행정정보시스템(NEIS)의 활동시간 인정에 대한 부분은 반드시 사전에 학교 담임교사와 상담하고 봉사활동에 참여하시길 바랍니다.많은 참여부탁드립니다 ^^문의전화 : 02-591-1833 김민정사회복지사※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
2019년 굿네이버스 부산제주본부 유아권리교육 전문강사 모집,부산,북구,공통,"굿네이버스 부산제주본부에서는 부산 지역 내 유아권리교육 강사로 함께할 분들을 모집합니다？ 아동에 관심있는 열정있는분, 자녀에게 멋진 부모가 되고 싶은 분 등 관심있으신 분들의 많은 신청 부탁드립니다! -아 래 - 활동지역 : 부산 북구,강서구,기장군 1. 신청기간 : 2019. 01. 29 (화) ~ 2019. 02. 11(월) 18시까지 2. 선발인원 : 2분(주부강사 우대)- 모집인원 미달 시 추후 수시 모집할 예정 3. 활동내용- 주 1~2회 오전 시간대 어린이집 및 유치원 방문하여 아동권리교육 진행 4. 지원방법- 굿네이버스 부산제주본부로 유선 통화 신청(051-711-5670) 5. 신청결과발표: 2019.02.11. 월요일 18:00 이후 개별 연락드리겠습니다. 7. 활동혜택- 아동권리교육강사 전문교육이수- 소정의 활동비 지급- 활동인증서 발급 8. 문의사항: 굿네이버스 부산제주본부 김태성 대리tel) 051-711-5670 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
"레크레이션, 프로그램 진행",경기,부천시,공통,"주간보호센터 오후 2시부터 오후3시까지 레크레이션, 프로그램 진행하시는 분 구하고 있습니다. ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
영어교육봉사,서울,동작구,공통,영어 학습지도 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
전문교육봉사자 모집 ,서울,마포구,공통,"* 전문교육봉사자님 모집합니다!  한국여성의집은 탈성매매 여성과 함께 어제의 아픔을 비우고 오늘의 땀으로 꿈을 빚어 내일의 희망을 나누는 곳입니다. 성매매피해여성의 안전한 보호와 충분한 휴식을 제공하고 미래를 위한 자립을 준비하도록 지원하고 있습니다.현재 일부학생들이 검정고시를 준비하고있습니다. 이에, 기초학습을 담당해주실 전문교육봉사자님을 모집하고있습니다.  봉사자님들의 많은참여 부탁드립니다.- 활 동 일 시 : 상시모집 (시간과 일정은 봉사자님 일정과 시간에 맞춰서 함께 논의 후 진행)- 활 동 내 용 : 검정고시를 준비하는 학생을 위한 기초 교육진행 (부분 과목별 모집 / 영어, 한국사 등 개별 진행)- 봉 사 장 소 : 본 센터(서울시 마포구 성미산로 19길 63 , 한국여성의 집) / 경성중,고등학교 인근에 위치함- 모 집 대 상 : 대학생 및 일반주민- 모 집 인 원 : 00명- 모 집 마 감 : 마감기한 별도 없음- 문의및신청 : 이경진 사회복지사(☎ 333-7511)연락 바랍니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
